priority_tier,priority_score,subsystem,source_file,interface_name,interface_iid,interface_version,inherited_interface,vtable_slot,method_name,complete_signature,return_type,parameters,idl_attributes,current_xodus_implementation_state,implementation_markers,queryinterface_e_no_interface,public_microsoft_documentation_url,observed_on_windows,games_seen_in,issue_references,kind
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,26,XStoreCanAcquireLicenseForPackageAsync,"HRESULT XStoreCanAcquireLicenseForPackageAsync([in] const XStoreContextHandle storeContextHandle, [in, string] const char * packageIdentifier, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""storeContextHandle"", ""type"": ""const XStoreContextHandle"", ""ctype"": ""const XStoreContextHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""packageIdentifier"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 213, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, packageIdentifier %s, async %p stub!\\n\"", iface, storeContextHandle, debugstr_a( packageIdentifier ), async );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 213, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, packageIdentifier %s, async %p stub!\\n\"", iface, storeContextHandle, debugstr_a( packageIdentifier ), async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 214, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorecanacquirelicenseforpackageasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,27,XStoreCanAcquireLicenseForPackageResult,"HRESULT XStoreCanAcquireLicenseForPackageResult([in, out] XAsyncBlock * async, [out] XStoreCanAcquireLicenseResult * storeCanAcquireLicense)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""storeCanAcquireLicense"", ""type"": ""XStoreCanAcquireLicenseResult *"", ""ctype"": ""XStoreCanAcquireLicenseResult *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 219, ""text"": ""FIXME( \""iface %p, async %p, storeCanAcquireLicense %p stub!\\n\"", iface, async, storeCanAcquireLicense );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 219, ""text"": ""FIXME( \""iface %p, async %p, storeCanAcquireLicense %p stub!\\n\"", iface, async, storeCanAcquireLicense );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 220, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorecanacquirelicenseforpackageresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,28,XStoreQueryGameLicenseAsync,"HRESULT XStoreQueryGameLicenseAsync([in] const XStoreContextHandle storeContextHandle, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""storeContextHandle"", ""type"": ""const XStoreContextHandle"", ""ctype"": ""const XStoreContextHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 225, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, async %p stub!\\n\"", iface, storeContextHandle, async );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 225, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, async %p stub!\\n\"", iface, storeContextHandle, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 226, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorequerygamelicenseasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,29,XStoreQueryGameLicenseResult,"HRESULT XStoreQueryGameLicenseResult([in, out] XAsyncBlock * async, [out] XStoreGameLicense * license)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""license"", ""type"": ""XStoreGameLicense *"", ""ctype"": ""XStoreGameLicense *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 231, ""text"": ""FIXME( \""iface %p, async %p, license %p stub!\\n\"", iface, async, license );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 231, ""text"": ""FIXME( \""iface %p, async %p, license %p stub!\\n\"", iface, async, license );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 232, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorequerygamelicenseresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,30,XStoreQueryAddOnLicensesAsync,"HRESULT XStoreQueryAddOnLicensesAsync([in] const XStoreContextHandle storeContextHandle, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""storeContextHandle"", ""type"": ""const XStoreContextHandle"", ""ctype"": ""const XStoreContextHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 237, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, async %p stub!\\n\"", iface, storeContextHandle, async );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 237, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, async %p stub!\\n\"", iface, storeContextHandle, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 238, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorequeryaddonlicensesasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,31,XStoreQueryAddOnLicensesResultCount,"HRESULT XStoreQueryAddOnLicensesResultCount([in, out] XAsyncBlock * async, [out] UINT32 * count)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""count"", ""type"": ""UINT32 *"", ""ctype"": ""UINT32 *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 243, ""text"": ""FIXME( \""iface %p, async %p, count %p stub!\\n\"", iface, async, count );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 243, ""text"": ""FIXME( \""iface %p, async %p, count %p stub!\\n\"", iface, async, count );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 244, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorequeryaddonlicensesresultcount,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,32,XStoreQueryAddOnLicensesResult,"HRESULT XStoreQueryAddOnLicensesResult([in, out] XAsyncBlock * async, [in] UINT32 count, [out, length_is(count)] XStoreAddonLicense * addOnLicenses)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""count"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""addOnLicenses"", ""type"": ""XStoreAddonLicense *"", ""ctype"": ""XStoreAddonLicense *"", ""attributes"": [""out"", ""length_is(count)""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": ""count"", ""array"": ""*"", ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 249, ""text"": ""FIXME( \""iface %p, async %p, count %u, addOnLicenses %p stub!\\n\"", iface, async, count, addOnLicenses );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 249, ""text"": ""FIXME( \""iface %p, async %p, count %u, addOnLicenses %p stub!\\n\"", iface, async, count, addOnLicenses );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 250, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorequeryaddonlicensesresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,33,XStoreQueryConsumableBalanceRemainingAsync,"HRESULT XStoreQueryConsumableBalanceRemainingAsync([in] const XStoreContextHandle storeContextHandle, [in, string] const char * storeProductId, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""storeContextHandle"", ""type"": ""const XStoreContextHandle"", ""ctype"": ""const XStoreContextHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""storeProductId"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 255, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, storeProductId %s, async %p stub!\\n\"", iface, storeContextHandle, debugstr_a( storeProductId ), async );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 255, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, storeProductId %s, async %p stub!\\n\"", iface, storeContextHandle, debugstr_a( storeProductId ), async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 256, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorequeryconsumablebalanceremainingasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,34,XStoreQueryConsumableBalanceRemainingResult,"HRESULT XStoreQueryConsumableBalanceRemainingResult([in, out] XAsyncBlock * async, [out] XStoreConsumableResult * consumableResult)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""consumableResult"", ""type"": ""XStoreConsumableResult *"", ""ctype"": ""XStoreConsumableResult *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 261, ""text"": ""FIXME( \""iface %p, async %p, consumableResult %p stub!\\n\"", iface, async, consumableResult );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 261, ""text"": ""FIXME( \""iface %p, async %p, consumableResult %p stub!\\n\"", iface, async, consumableResult );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 262, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorequeryconsumablebalanceremainingresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
2,820,XStore,xstore.idl,IXStoreImpl,0dd112ac-7c24-448c-b92b-3960fb5bd30c,1,IUnknown,35,XStoreReportConsumableFulfillmentAsync,"HRESULT XStoreReportConsumableFulfillmentAsync([in, out] const XStoreContextHandle storeContextHandle, [in, string] const char * storeProductId, [in] UINT32 quantity, [in] GUID trackingId, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""storeContextHandle"", ""type"": ""const XStoreContextHandle"", ""ctype"": ""const XStoreContextHandle"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""storeProductId"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""quantity"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""trackingId"", ""type"": ""GUID"", ""ctype"": ""GUID"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xstore.c"", ""line"": 267, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, storeProductId %s, quantity %u, trackingId %s, async %p stub!\\n\"", iface, storeContextHandle, debugstr_a( storeProductId ), quantity, debugstr_guid( &trackingId ), async );""}, {""kind"": ""stub"", ""file"": ""xstore.c"", ""line"": 267, ""text"": ""FIXME( \""iface %p, storeContextHandle %p, storeProductId %s, quantity %u, trackingId %s, async %p stub!\\n\"", iface, storeContextHandle, debugstr_a( storeProductId ), quantity, debugstr_guid( &trackingId ), async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xstore.c"", ""line"": 268, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xstore/functions/xstorereportconsumablefulfillmentasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 14, ""title"": ""XStore Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/14""}]",interface_method
